timestamp,department,item_name,item_category,current_stock,patient_volume,acuity_level,procedure_count,recent_usage_rate,supplier_delay_days,day_of_week,hour,season,reorder_point,unit_cost,supplier_reliability_score,pack_time_minutes,clinical_criticality,actual_usage_next_24h
2026-09-14T14:49:27.813677,Outpatient Clinic,IV Start Kit,IV Supplies,75,10,3.74,5,11.45,2.96,0,21,Winter,13,73.51,0.71,7.18,3,13.62
2026-09-14T14:49:27.814687,Emergency Department,Saline Flush,IV Supplies,53,9,2.6,2,10.72,5.4,1,6,Winter,38,96.39,0.93,2.27,2,8.26
2026-09-14T14:49:27.815194,Radiology,Nasal Cannula,Respiratory,75,16,2.75,8,11.11,2.39,0,15,Winter,31,108.97,0.77,1.01,3,10.58
2026-09-14T14:49:27.815194,ICU,Patient Monitoring Leads,Monitoring,52,9,1.13,6,4.46,6.09,3,9,Winter,40,130.76,0.9,4.08,4,5.98
2026-09-14T14:49:27.815194,ICU,Saline Flush,IV Supplies,25,9,2.37,5,11.43,1.29,0,22,Autumn,47,89.28,0.89,4.57,2,12.16
2026-09-14T14:49:27.815194,ICU,Nitrile Gloves Medium,PPE,28,6,3.26,1,2.04,3.31,4,7,Autumn,29,6.99,0.8,2.61,2,0.88
2026-09-14T14:49:27.816198,Surgery,Patient Monitoring Leads,Monitoring,73,11,1.22,5,14.35,1.67,5,17,Winter,47,88.33,0.72,9.63,4,14.92
2026-09-14T14:49:27.816198,Emergency Department,IV Start Kit,IV Supplies,65,7,3.16,6,7.99,6.29,3,1,Winter,43,12.2,0.98,4.27,3,7.2
2026-09-14T14:49:27.816198,Surgery,Sterile Gauze,Wound Care,52,12,1.21,1,5.77,5.61,5,17,Autumn,14,22.27,0.71,5.23,2,9.13
2026-09-14T14:49:27.816198,Labor and Delivery,IV Start Kit,IV Supplies,46,8,3.36,6,7.71,5.98,0,14,Spring,10,15.81,0.72,1.46,3,11.11
2026-09-14T14:49:27.817200,Radiology,Wound Care Pack,Wound Care,22,6,1.47,3,3.99,3.24,3,23,Summer,13,53.67,0.94,5.59,3,5.15
2026-09-14T14:49:27.817706,Emergency Department,Wound Care Pack,Wound Care,91,9,2.03,2,12.04,1.61,1,6,Winter,14,124.26,0.71,3.19,3,12.07
